lane_id,departure_site_id,arrival_site_id,physical_legs,vehicle_distance_km,emissions_kgco2_min,emissions_kgco2_max,waybills
lane_00727,site_0686,site_0647,57,5016.0,1547.9275498086395,2549.3910033320954,210
lane_01416,site_1248,site_2026,10,3188.2,2462.699853365053,2462.699853365053,13
lane_02532,site_2095,site_1717,3,2851.5,2408.292001938181,2408.292001938181,3
lane_02500,site_2095,site_0328,2,2898.78,2395.952378025877,2395.952378025877,2
lane_01401,site_1248,site_0888,5,2718.05,2393.6080540413063,2393.6080540413063,5
lane_01402,site_1248,site_0916,14,2793.04,2373.3072696250574,2373.3072696250574,14
lane_02545,site_2095,site_2259,3,2679.7799999999997,2359.906179451744,2359.906179451744,13
lane_00840,site_0807,site_2119,29,3257.34,2203.178723556764,2337.8731622100863,50
lane_02354,site_1890,site_1192,37,3080.6200000000003,2263.741557631342,2313.6110834329943,137
lane_01441,site_1290,site_2070,3,2558.04,2252.6977599969914,2252.6977599969914,3
lane_02547,site_2095,site_2316,10,2587.0,2250.211603568461,2250.211603568461,38
lane_02523,site_2095,site_1300,2,2719.44,2247.7210188074605,2247.7210188074605,2
lane_01395,site_1247,site_2390,4,2540.68,2237.4099485813967,2237.4099485813967,5
lane_02489,site_2070,site_0164,51,2800.41,2163.1545374700545,2163.1545374700545,62
lane_00741,site_0686,site_1247,28,2800.0,2162.8378362154663,2162.8378362154663,38
lane_01219,site_1119,site_1278,18,2723.64,2103.854158653533,2103.854158653533,23
lane_00739,site_0686,site_0964,23,2668.0,2060.8754810795945,2060.8754810795945,34
lane_00716,site_0686,site_0567,46,4048.0,1249.204689319253,2057.403265846954,194
lane_01393,site_1247,site_1998,10,2590.7999999999997,2057.303829654205,2057.303829654205,18
lane_00412,site_0407,site_2373,2,2324.14,2046.7173976636047,2046.7173976636047,2
lane_00602,site_0647,site_0534,43,3784.0,1290.189657505877,1992.9710283995303,509
lane_01324,site_1192,site_1847,25,2502.5,1976.3564785113479,1976.3564785113479,37
lane_00580,site_0566,site_2119,2,2351.8,1943.852518177046,1943.852518177046,2
lane_00214,site_0246,site_0807,31,3817.57,1178.0944530149459,1940.286804742924,1075
lane_00153,site_0191,site_0164,44,2456.96,1897.8593035956972,1897.8593035956972,51
lane_01378,site_1242,site_0665,1,2150.13,1893.4782234454237,1893.4782234454237,1
lane_01387,site_1247,site_0504,3,2115.4500000000003,1862.9378259861599,1862.9378259861599,3
lane_00423,site_0450,site_0665,1,2104.81,1853.567877054021,1853.567877054021,1
lane_02550,site_2095,site_2390,3,2075.2200000000003,1827.5099081722558,1827.5099081722558,3
lane_01403,site_1248,site_1044,4,2040.0,1796.4939681919996,1796.4939681919996,6
lane_00842,site_0807,site_2316,10,2315.36,1788.4815044499435,1788.4815044499435,13
lane_01557,site_1358,site_0191,1,1976.87,1740.8995249508423,1740.8995249508423,1
lane_02350,site_1890,site_0361,35,3360.0,1036.8892678143998,1707.7260309401597,142
lane_01315,site_1192,site_0361,20,2180.0,1683.9237439106128,1683.9237439106128,26
lane_01404,site_1248,site_1130,2,1910.4,1682.3637631539198,1682.3637631539198,2
lane_00749,site_0686,site_1998,6,2111.52,1669.1019138436304,1669.1019138436304,6
lane_02214,site_1763,site_1232,3,1884.4299999999998,1659.4936904313968,1659.4936904313968,3
lane_02352,site_1890,site_0479,35,3178.7,980.9404510719143,1615.57998052068,106
lane_02543,site_2095,site_2207,1,1834.54,1615.558845297525,1615.558845297525,1
lane_02823,site_2278,site_0665,1,1814.24,1597.6819690454183,1597.6819690454183,1
lane_00754,site_0691,site_0686,55,3135.0,967.4547186303998,1593.3693770825596,440
lane_02754,site_2207,site_2070,1,1797.56,1582.9929889525542,1582.9929889525542,1
lane_02978,site_2339,site_2119,1,2029.42,1567.6094148472828,1567.6094148472828,1
lane_01560,site_1358,site_0665,1,1775.11,1563.222748959461,1563.222748959461,1
lane_01388,site_1247,site_1293,5,1772.96,1561.3293852184745,1561.3293852184745,6
lane_00742,site_0686,site_1248,20,2000.0,1544.884168725333,1544.884168725333,26
lane_01544,site_1339,site_1472,2,1720.0,1514.690992789333,1514.690992789333,2
lane_02726,site_2192,site_2166,2,1693.06,1490.966704797621,1490.966704797621,2
lane_01020,site_0964,site_0888,3,1924.6799999999998,1486.703830931137,1486.703830931137,3
lane_00957,site_0895,site_2325,9,1826.3700000000001,1454.675941498406,1454.675941498406,23
lane_00301,site_0347,site_0665,1,1874.08,1447.618261462386,1447.618261462386,1
lane_00234,site_0255,site_1521,10,1836.66,1437.7953394082676,1437.7953394082676,67
lane_00839,site_0807,site_1762,22,2740.24,845.6325735820627,1392.7318985188876,31
lane_02355,site_1890,site_1222,37,2692.9900000000002,864.7727834502473,1387.9236352510798,141
lane_00608,site_0647,site_0964,26,2678.0,826.4254342877866,1361.0983068029009,141
lane_00656,site_0665,site_0611,24,1728.0,1334.7799217786876,1334.7799217786876,26
lane_01701,site_1489,site_1118,2,1726.88,1333.9147866442015,1333.9147866442015,2
lane_01325,site_1192,site_1855,23,1718.7900000000002,1327.6657301817077,1327.6657301817077,37
lane_00835,site_0807,site_0191,14,2604.0,803.5891825561599,1323.4876739786237,21
lane_01420,site_1257,site_1118,2,1480.92,1304.1489447916158,1304.1489447916158,2
lane_01421,site_1257,site_1701,2,1477.01,1300.7056646859144,1300.7056646859144,2
lane_02980,site_2353,site_0566,1,1472.84,1297.0334196626984,1297.0334196626984,2
lane_01384,site_1242,site_2119,1,1445.06,1272.5693988605544,1272.5693988605544,1
lane_02519,site_2095,site_1187,1,1435.12,1263.815893937109,1263.815893937109,1
lane_02353,site_1890,site_1187,30,2082.94,996.6902343790924,1260.2272588502558,149
lane_02516,site_2095,site_1119,3,1485.3000000000002,1254.4401579795826,1254.4401579795826,3
lane_01373,site_1232,site_2095,1,1406.99,1239.0436511306184,1239.0436511306184,1
lane_00346,site_0385,site_0164,6,1587.72,1226.4217461842927,1226.4217461842927,6
lane_02551,site_2095,site_2404,2,1542.68,1191.6309547045985,1191.6309547045985,2
lane_00606,site_0647,site_0686,27,2376.0,730.8193997021865,1187.6272907830612,102
lane_02529,site_2095,site_1573,7,1505.5600000000002,1186.2278858708512,1186.2278858708512,9
lane_00746,site_0686,site_1530,1,1344.32,1183.8542996666024,1183.8542996666024,1
lane_01673,site_1472,site_1289,2,1516.18,1171.1612394689878,1171.1612394689878,2
lane_00408,site_0407,site_0439,2,1315.6599999999999,1158.615320682101,1158.615320682101,2
lane_01706,site_1497,site_0665,1,1302.0,1146.5858561695998,1146.5858561695998,1
lane_02720,site_2192,site_0497,2,1358.6399999999999,1122.8823763083037,1122.8823763083037,3
lane_01672,site_1472,site_0935,4,1394.66,1115.3063297634226,1115.3063297634226,4
lane_02503,site_2095,site_0450,1,1436.05,1109.2654552490071,1109.2654552490071,1
lane_00748,site_0686,site_1701,2,1422.56,1098.8452115309549,1098.8452115309549,2
lane_00092,site_0164,site_0237,205,2158.65,666.1550648712957,1097.137737109814,387
lane_01419,site_1257,site_0191,1,1238.67,1090.8152860688158,1090.8152860688158,1
lane_00229,site_0255,site_0857,3,1410.66,1089.6531507270392,1089.6531507270392,5
lane_00604,site_0647,site_0611,20,2140.0,660.3997122389331,1087.6588411345065,47
lane_01906,site_1573,site_2410,6,1389.64,1073.416418113736,1073.416418113736,6
lane_02704,site_2157,site_2095,1,1190.51,1048.4039382707144,1048.4039382707144,1
lane_00699,site_0665,site_2095,1,1184.68,1043.2698403125971,1043.2698403125971,1
lane_02749,site_2194,site_2119,1,1336.15,1032.0984910211769,1032.0984910211769,1
lane_02521,site_2095,site_1278,2,1165.68,1026.537788648064,1026.537788648064,2
lane_00424,site_0450,site_1763,2,1161.65,1022.9888324265864,1022.9888324265864,2
lane_00225,site_0255,site_0246,64,2010.88,620.5535389472084,1022.0333693740916,395
lane_02514,site_2095,site_1044,1,1317.89,1017.9936985607146,1017.9936985607146,2
lane_02567,site_2119,site_1573,6,1303.45,1006.8396348625176,1006.8396348625176,6
lane_01698,site_1472,site_2165,2,1300.74,1004.7463168138949,1004.7463168138949,2
lane_00697,site_0665,site_1530,1,1290.6,996.9137540784573,996.9137540784573,1
lane_02349,site_1890,site_0328,33,1844.0400000000002,646.8258721428133,981.5255000309157,128
lane_02748,site_2194,site_0534,1,1101.2,969.7544891044265,969.7544891044265,1
lane_02765,site_2207,site_2233,5,1250.0,965.5526054533332,965.5526054533332,6
lane_02360,site_1890,site_1895,35,1544.9,783.8642152549002,960.1185886142515,90
lane_00834,site_0807,site_0164,13,1874.82,578.5656955606527,952.8806301569136,15
lane_00841,site_0807,site_2128,16,1871.68,577.5966978520404,951.2847195208566,20
lane_01697,site_1472,site_2164,2,1225.18,946.3805929194517,946.3805929194517,2
lane_02351,site_1890,site_0469,14,1835.5400000000002,566.4439662631082,932.9164996523515,26
lane_01910,site_1587,site_1637,1,1056.33,930.2404281471837,930.2404281471837,1
lane_00743,site_0686,site_1257,12,1200.0,926.9305012351997,926.9305012351997,13
lane_02502,site_2095,site_0385,4,1117.72,923.8382671217144,923.8382671217144,9
lane_00958,site_0895,site_2418,3,1086.72,917.8113569511695,917.8113569511695,3
lane_00794,site_0782,site_0665,1,1138.0,879.0390920047145,879.0390920047145,1
lane_02004,site_1637,site_1105,3,988.04,870.1019119276584,870.1019119276584,3
lane_02724,site_2192,site_1595,2,1126.06,869.8161335174242,869.8161335174242,2
lane_01979,site_1626,site_2139,4,1086.79,868.8943861780581,868.8943861780581,4
lane_01326,site_1192,site_1895,12,1058.6399999999999,836.8275223873896,836.8275223873896,12
lane_02766,site_2207,site_2299,3,1048.56,809.9518719793175,809.9518719793175,3
lane_02389,site_1907,site_1497,3,1046.28,808.1907040269706,808.1907040269706,3
lane_02696,site_2140,site_1118,1,902.59,794.8517111521652,794.8517111521652,1
lane_00715,site_0686,site_0566,14,1022.0,789.4358102186452,789.4358102186452,16
lane_01128,site_1063,site_0164,5,1018.3699999999999,786.6318454524086,786.6318454524086,6
lane_02544,site_2095,site_2249,1,874.27,769.9121478290292,769.9121478290292,1
lane_01566,site_1358,site_1472,1,868.0,764.3905707797331,764.3905707797331,1
lane_01396,site_1248,site_0393,2,839.94,739.6799723741119,739.6799723741119,2
lane_00409,site_0407,site_0492,3,955.25,737.8753010874372,737.8753010874372,4
lane_01394,site_1247,site_2237,2,832.6,733.2161166258132,733.2161166258132,2
lane_02872,site_2316,site_0725,25,1063.0,663.3247307070629,731.2389668216042,36
lane_02358,site_1890,site_1855,41,1023.77,651.8167901828433,711.6410543801655,320
lane_02459,site_2011,site_2119,1,798.74,703.3978392910185,703.3978392910185,1
lane_02565,site_2119,site_1521,4,863.6,690.4396830086857,690.4396830086857,6
lane_00502,site_0534,site_0566,10,870.0,672.0246133955199,672.0246133955199,11
lane_01098,site_0964,site_2026,3,750.33,660.7663329183839,660.7663329183839,3
lane_03052,site_2404,site_1248,1,853.33,659.1480038491942,659.1480038491942,1
lane_01390,site_1247,site_1771,2,851.57,657.7885057807159,657.7885057807159,2
lane_02206,site_1763,site_0004,3,851.1299999999999,657.4486312635963,657.4486312635963,3
lane_02003,site_1637,site_1089,3,844.6200000000001,652.4200332943954,652.4200332943954,3
lane_01318,site_1192,site_1187,38,818.78,632.460129834464,632.460129834464,51
lane_00790,site_0773,site_2070,1,707.39,622.9518961565385,622.9518961565385,1
lane_01314,site_1192,site_0328,26,803.4,620.5799705769662,620.5799705769662,30
lane_00858,site_0828,site_0164,4,1196.8,369.3300820596052,608.2757481634472,4
lane_02706,site_2166,site_1770,1,785.8,606.9849898921833,606.9849898921833,1
lane_01392,site_1247,site_1966,1,688.08,605.946847859584,605.946847859584,1
lane_02429,site_1998,site_1118,1,684.81,603.0671737046879,603.0671737046879,1
lane_01415,site_1248,site_1705,4,726.84,581.1014117624284,581.1014117624284,6
lane_01317,site_1192,site_0479,10,750.0,579.3315632719999,579.3315632719999,11
lane_02746,site_2192,site_2303,1,645.2,568.1852491556266,568.1852491556266,1
lane_02563,site_2119,site_1369,3,735.27,567.9534913693378,567.9534913693378,3
lane_01379,site_1242,site_0819,1,640.87,564.3721026447092,564.3721026447092,1
lane_03018,site_2381,site_0665,1,627.45,552.5539903637599,552.5539903637599,1
lane_01663,site_1430,site_0164,5,708.95,547.6228157089124,547.6228157089124,5
lane_02356,site_1890,site_1300,10,1068.8,329.8295385238186,543.2195184133459,15
lane_01386,site_1247,site_0373,1,611.24,538.2789083910186,538.2789083910186,1
lane_01320,site_1192,site_1222,15,689.4,532.5215729596223,532.5215729596223,24
lane_01885,site_1573,site_1926,6,774.0,478.1983985954559,529.7090786211838,10
lane_00706,site_0686,site_0534,42,672.0,519.0810806917119,519.0810806917119,84
lane_02528,site_2095,site_1530,3,641.9399999999999,519.0124415384173,519.0124415384173,5
lane_02695,site_2140,site_0874,1,585.95,516.0076669912266,516.0076669912266,1
lane_01900,site_1573,site_2044,9,667.26,515.4197052118328,515.4197052118328,9
lane_02515,site_2095,site_1063,3,662.97,512.105928669917,512.105928669917,6
lane_02507,site_2095,site_0782,5,618.88,505.0212760633942,505.0212760633942,7
lane_01699,site_1472,site_2398,1,653.0,504.40468108882123,504.40468108882123,1
lane_02568,site_2119,site_1725,3,652.86,504.2965391970105,504.2965391970105,3
lane_01700,site_1489,site_0929,2,605.62,500.5680593836137,500.5680593836137,2
lane_00955,site_0895,site_0934,3,642.09,495.9773379484245,495.9773379484245,3
lane_01695,site_1472,site_2008,2,639.4,493.89946874148893,493.89946874148893,2
lane_00837,site_0807,site_1133,5,638.81,493.443727911715,493.443727911715,5
lane_02556,site_2119,site_0191,6,618.0,488.51300615450657,488.51300615450657,8
lane_02682,site_2136,site_1941,5,630.0,486.6385131484799,486.6385131484799,8
lane_00348,site_0385,site_0380,5,783.6,387.2046808975205,481.07391082347505,5
lane_00209,site_0237,site_0255,111,945.7199999999999,291.84729713018874,480.66388749426415,5491
lane_02175,site_1762,site_0298,22,938.27,289.54824205720735,476.87741162209034,28
lane_01322,site_1192,site_1588,1,528.72,465.6089661090559,465.6089661090559,1
lane_01389,site_1247,site_1759,1,525.98,463.19602813217057,463.19602813217057,1
lane_02357,site_1890,site_1847,20,908.1999999999999,280.2687003062612,461.59428014876573,139
lane_02209,site_1763,site_0007,3,904.98,279.2750147579392,459.9577093691148,3
lane_01508,site_1339,site_1101,2,550.9,455.33988955852305,455.33988955852305,2
lane_01643,site_1414,site_1424,13,585.0,451.8786193521599,451.8786193521599,25
lane_02212,site_1763,site_0010,2,584.08,451.1679726345463,451.1679726345463,2
lane_02207,site_1763,site_0005,2,584.02,451.12162610948445,451.12162610948445,2
lane_00954,site_0895,site_0933,3,579.1500000000001,447.35983315863837,447.35983315863837,3
lane_01255,site_1133,site_2095,4,578.88,447.1512737958604,447.1512737958604,4
lane_02031,site_1701,site_2220,1,506.89,446.3847193808052,446.3847193808052,1
lane_02572,site_2119,site_2366,1,574.47,443.74480420382105,443.74480420382105,1
lane_03011,site_2373,site_0893,1,572.39,442.1381246683467,442.1381246683467,1
lane_02205,site_1763,site_0003,2,571.16,441.1880209045806,441.1880209045806,2
lane_01696,site_1472,site_2035,2,563.96,435.6264378971694,435.6264378971694,2
lane_02648,site_2128,site_2080,17,853.12,263.2711226660181,433.5997712844253,22
lane_00376,site_0385,site_2162,3,561.0,433.3400093274559,433.3400093274559,2
lane_00373,site_0385,site_2159,5,645.05,378.58271493513024,430.09738803682916,4
lane_01693,site_1472,site_1491,1,555.33,428.9602627091196,428.9602627091196,1
lane_00934,site_0895,site_0827,1,554.03,427.9560879994481,427.9560879994481,1
lane_01773,site_1530,site_1063,3,550.24,425.0285324997136,425.0285324997136,4
lane_02007,site_1637,site_2139,2,479.42,422.19369521108257,422.19369521108257,2
lane_01131,site_1063,site_0445,9,567.72,409.27153506400583,421.8656966764978,10
lane_00609,site_0647,site_1248,33,825.0,254.59334700799997,419.3077308111999,92
lane_02137,site_1762,site_0170,20,820.8399999999999,253.30957934308688,417.19340334432155,26
lane_01692,site_1472,site_1490,1,539.91,417.04920576824725,417.04920576824725,1
lane_01551,site_1339,site_2279,1,473.0,416.5400230170666,416.5400230170666,1
lane_00220,site_0246,site_2095,16,538.15,415.689707699769,415.689707699769,50
lane_02134,site_1762,site_0157,17,812.26,250.66180853420371,412.83260294388515,24
lane_01883,site_1573,site_1924,4,533.08,411.7734263320503,411.7734263320503,4
lane_02111,site_1762,site_0095,19,809.78,249.8964855031978,411.5721384924768,30
lane_01211,site_1118,site_1369,2,532.58,411.387205289869,411.387205289869,2
lane_01397,site_1248,site_0486,4,527.96,407.81852286011343,407.81852286011343,4
lane_02213,site_1763,site_0011,2,525.76,406.1191502745155,406.1191502745155,2
lane_02945,site_2322,site_2119,2,484.74,400.6561228255555,400.6561228255555,2
lane_01548,site_1339,site_2197,1,454.27,400.04574261302923,400.04574261302923,1
lane_01617,site_1414,site_1271,11,516.45,398.9277144690991,398.9277144690991,12
lane_01507,site_1339,site_0765,2,510.33000000000004,394.2003689127996,394.2003689127996,2
lane_02143,site_1762,site_0188,16,773.92,238.83016135325005,393.3462291265501,18
lane_02659,site_2128,site_2100,10,770.0,237.6204572074666,391.3538820904532,12
lane_01889,site_1573,site_1930,4,552.12,362.45632415314776,390.01453796691226,5
lane_00932,site_0895,site_0483,1,436.81,384.66986776762127,384.66986776762127,1
lane_01662,site_1425,site_0164,4,497.09,383.97323571583786,383.97323571583786,4
lane_02171,site_1762,site_0287,17,752.59,232.2477660906069,382.5052183408497,22
lane_00972,site_0925,site_0164,5,493.7,381.35465704984847,381.35465704984847,5
lane_00370,site_0385,site_1907,2,493.38,381.1074755828524,381.1074755828524,2
lane_02575,site_2128,site_0033,12,749.16,231.18927496304633,380.7619146842649,20
lane_02560,site_2119,site_0857,1,431.05,379.59741421037324,379.59741421037324,1
lane_02222,site_1763,site_2378,2,485.0,374.6344109158932,374.6344109158932,2
lane_00172,site_0191,site_0234,26,732.16,225.94310902469968,372.12163417057957,42
lane_01569,site_1361,site_1358,5,475.0,366.90999007226657,366.90999007226657,9
lane_01391,site_1247,site_1954,1,474.95,366.87136796804845,366.87136796804845,1
lane_02581,site_2128,site_0096,13,721.24,222.57321890430285,366.571524570024,21
lane_02106,site_1762,site_0089,14,719.17,221.93442105181006,365.51944335453413,22
lane_02896,site_2316,site_0749,13,488.28000000000003,342.3240530628441,357.32204640987004,13
lane_01176,site_1063,site_2058,4,460.0,355.3233588068266,355.3233588068266,4
lane_02002,site_1637,site_0703,1,459.37,354.8367202936781,354.8367202936781,1
lane_01923,site_1626,site_0703,1,458.3,354.01020726341005,354.01020726341005,1
lane_02527,site_2095,site_1521,2,427.96,353.725284326494,353.725284326494,25
lane_02947,site_2325,site_0501,1,457.62,353.48494664604345,353.48494664604345,1
lane_00410,site_0407,site_1052,2,457.43,353.3381826500145,353.3381826500145,2
lane_01316,site_1192,site_0469,6,455.15999999999997,351.58473911851127,351.58473911851127,6
lane_00570,site_0566,site_0611,5,455.0,351.46114838501325,351.46114838501325,6
lane_00463,site_0483,site_0895,1,397.42,349.9816827641493,349.9816827641493,1
lane_00345,site_0373,site_1759,2,452.8,349.7617757994154,349.7617757994154,2
